1094337155	ACC	1.2668966	2.4666789	12.294781
1094337165	ACC	0.13683341	1.6334968	11.633981
1094337175	ACC	-0.52396625	1.1067723	11.471175
1094337185	ACC	-1.3092643	0.5034336	11.432868
1094337195	ACC	-1.7976815	0.23528297	11.289216
1094337205	ACC	-2.008371	0.25443658	10.752914
1094337215	ACC	-1.7114903	0.3980887	10.216614
1094337225	ACC	-1.0506905	0.9918507	9.182319
1094337235	ACC	-0.7155024	1.4994215	8.4832115
1094337238	LGT	671.0
1094337245	ACC	-0.38031414	2.3134499	7.5734153
1094337255	ACC	0.15598702	2.8880584	6.826424
1094337265	ACC	0.7401722	3.156209	5.945358
1094337275	ACC	0.76890266	3.0412872	5.600593
1094337285	ACC	0.4145608	2.7444062	5.6389003
1094337295	ACC	0.069795765	2.370911	6.1273174
1094337305	ACC	-0.485659	1.7579952	7.4010324
1094337315	ACC	-0.6963487	1.2504245	8.186331
1094337325	ACC	-0.6867719	0.5130104	9.220626
1094337335	ACC	-0.485659	0.3885119	9.651582
1094337345	ACC	-0.016395492	0.04374685	9.278087
1094337355	ACC	0.47202164	0.30232063	8.952476
1094337366	ACC	0.8646707	0.78116095	8.78967
1094337375	ACC	0.8646707	0.78116095	8.78967
1094337385	ACC	1.4297023	2.064453	8.713055
1094337395	ACC	1.0274764	2.208105	8.923745
1094337405	ACC	0.76890266	2.2751427	9.02909
1094337415	ACC	0.1176798	2.2368355	8.981206
1094337425	ACC	-0.45692858	2.054876	8.981206
1094337435	ACC	-1.328418	1.8058792	9.05782
1094337438	LGT	727.0
1094337445	ACC	-1.5199541	1.5089983	9.086551
1094337455	ACC	-0.9357689	1.6526504	9.086551
1094337467	ACC	0.021911733	2.3517573	8.942899
1094337475	ACC	0.021911733	2.3517573	8.942899
1094337485	ACC	0.8359403	3.1179018	8.272522
1094337495	ACC	1.4297023	3.5201275	8.588556
1094337505	ACC	1.6786993	3.606319	9.02909
1094337515	ACC	1.6691225	3.702087	9.833542
1094337525	ACC	1.5063168	3.4818203	10.43688
1094337535	ACC	1.1519749	2.801867	11.222178
1094337545	ACC	1.0370532	2.370911	11.519059
1094337555	ACC	0.69228816	2.112337	11.681865
1094337566	ACC	0.69228816	2.1410675	11.279639
1094337575	ACC	0.69228816	2.1410675	11.279639
1094337585	ACC	1.04663	2.2942963	10.6763
